"mediaID","deploymentID","captureMethod","timestamp","filePath","filePublic","fileName","fileMediatype","exifData","favorite","mediaComments","observationTags","observationComments"
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_36_943605","insdet-cam01_1","activityDetection","2026-04-16T18:38:36.943605","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-36-943605.jpg","FALSE","insdet-cam01_2026-04-16_18-38-36-943605.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_39_077759","insdet-cam01_1","activityDetection","2026-04-16T18:38:39.077759","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-39-077759.jpg","FALSE","insdet-cam01_2026-04-16_18-38-39-077759.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_47_380626","insdet-cam01_1","activityDetection","2026-04-16T18:38:47.380626","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-47-380626.jpg","FALSE","insdet-cam01_2026-04-16_18-38-47-380626.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_47_380626","insdet-cam01_1","activityDetection","2026-04-16T18:38:47.380626","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-47-380626.jpg","FALSE","insdet-cam01_2026-04-16_18-38-47-380626.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_47_380626","insdet-cam01_1","activityDetection","2026-04-16T18:38:47.380626","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-47-380626.jpg","FALSE","insdet-cam01_2026-04-16_18-38-47-380626.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_47_380626","insdet-cam01_1","activityDetection","2026-04-16T18:38:47.380626","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-47-380626.jpg","FALSE","insdet-cam01_2026-04-16_18-38-47-380626.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_47_380626","insdet-cam01_1","activityDetection","2026-04-16T18:38:47.380626","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-47-380626.jpg","FALSE","insdet-cam01_2026-04-16_18-38-47-380626.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_49_494748","insdet-cam01_1","activityDetection","2026-04-16T18:38:49.494748","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-49-494748.jpg","FALSE","insdet-cam01_2026-04-16_18-38-49-494748.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_49_494748","insdet-cam01_1","activityDetection","2026-04-16T18:38:49.494748","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-49-494748.jpg","FALSE","insdet-cam01_2026-04-16_18-38-49-494748.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_49_494748","insdet-cam01_1","activityDetection","2026-04-16T18:38:49.494748","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-49-494748.jpg","FALSE","insdet-cam01_2026-04-16_18-38-49-494748.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_49_494748","insdet-cam01_1","activityDetection","2026-04-16T18:38:49.494748","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-49-494748.jpg","FALSE","insdet-cam01_2026-04-16_18-38-49-494748.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_49_494748","insdet-cam01_1","activityDetection","2026-04-16T18:38:49.494748","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-49-494748.jpg","FALSE","insdet-cam01_2026-04-16_18-38-49-494748.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_51_705309","insdet-cam01_1","activityDetection","2026-04-16T18:38:51.705309","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-51-705309.jpg","FALSE","insdet-cam01_2026-04-16_18-38-51-705309.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_51_705309","insdet-cam01_1","activityDetection","2026-04-16T18:38:51.705309","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-51-705309.jpg","FALSE","insdet-cam01_2026-04-16_18-38-51-705309.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_51_705309","insdet-cam01_1","activityDetection","2026-04-16T18:38:51.705309","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-51-705309.jpg","FALSE","insdet-cam01_2026-04-16_18-38-51-705309.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_51_705309","insdet-cam01_1","activityDetection","2026-04-16T18:38:51.705309","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-51-705309.jpg","FALSE","insdet-cam01_2026-04-16_18-38-51-705309.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_51_705309","insdet-cam01_1","activityDetection","2026-04-16T18:38:51.705309","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-51-705309.jpg","FALSE","insdet-cam01_2026-04-16_18-38-51-705309.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_53_817287","insdet-cam01_1","activityDetection","2026-04-16T18:38:53.817287","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-53-817287.jpg","FALSE","insdet-cam01_2026-04-16_18-38-53-817287.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_53_817287","insdet-cam01_1","activityDetection","2026-04-16T18:38:53.817287","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-53-817287.jpg","FALSE","insdet-cam01_2026-04-16_18-38-53-817287.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_53_817287","insdet-cam01_1","activityDetection","2026-04-16T18:38:53.817287","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-53-817287.jpg","FALSE","insdet-cam01_2026-04-16_18-38-53-817287.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_53_817287","insdet-cam01_1","activityDetection","2026-04-16T18:38:53.817287","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-53-817287.jpg","FALSE","insdet-cam01_2026-04-16_18-38-53-817287.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_53_817287","insdet-cam01_1","activityDetection","2026-04-16T18:38:53.817287","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-53-817287.jpg","FALSE","insdet-cam01_2026-04-16_18-38-53-817287.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_56_034695","insdet-cam01_1","activityDetection","2026-04-16T18:38:56.034695","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-56-034695.jpg","FALSE","insdet-cam01_2026-04-16_18-38-56-034695.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_56_034695","insdet-cam01_1","activityDetection","2026-04-16T18:38:56.034695","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-56-034695.jpg","FALSE","insdet-cam01_2026-04-16_18-38-56-034695.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_56_034695","insdet-cam01_1","activityDetection","2026-04-16T18:38:56.034695","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-56-034695.jpg","FALSE","insdet-cam01_2026-04-16_18-38-56-034695.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_56_034695","insdet-cam01_1","activityDetection","2026-04-16T18:38:56.034695","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-56-034695.jpg","FALSE","insdet-cam01_2026-04-16_18-38-56-034695.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_56_034695","insdet-cam01_1","activityDetection","2026-04-16T18:38:56.034695","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-56-034695.jpg","FALSE","insdet-cam01_2026-04-16_18-38-56-034695.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_58_245456","insdet-cam01_1","activityDetection","2026-04-16T18:38:58.245456","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-58-245456.jpg","FALSE","insdet-cam01_2026-04-16_18-38-58-245456.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_58_245456","insdet-cam01_1","activityDetection","2026-04-16T18:38:58.245456","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-58-245456.jpg","FALSE","insdet-cam01_2026-04-16_18-38-58-245456.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_58_245456","insdet-cam01_1","activityDetection","2026-04-16T18:38:58.245456","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-58-245456.jpg","FALSE","insdet-cam01_2026-04-16_18-38-58-245456.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_58_245456","insdet-cam01_1","activityDetection","2026-04-16T18:38:58.245456","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-58-245456.jpg","FALSE","insdet-cam01_2026-04-16_18-38-58-245456.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_58_245456","insdet-cam01_1","activityDetection","2026-04-16T18:38:58.245456","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-58-245456.jpg","FALSE","insdet-cam01_2026-04-16_18-38-58-245456.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_00_358450","insdet-cam01_1","activityDetection","2026-04-16T18:39:00.358450","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-00-358450.jpg","FALSE","insdet-cam01_2026-04-16_18-39-00-358450.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_00_358450","insdet-cam01_1","activityDetection","2026-04-16T18:39:00.358450","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-00-358450.jpg","FALSE","insdet-cam01_2026-04-16_18-39-00-358450.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_00_358450","insdet-cam01_1","activityDetection","2026-04-16T18:39:00.358450","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-00-358450.jpg","FALSE","insdet-cam01_2026-04-16_18-39-00-358450.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_00_358450","insdet-cam01_1","activityDetection","2026-04-16T18:39:00.358450","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-00-358450.jpg","FALSE","insdet-cam01_2026-04-16_18-39-00-358450.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_00_358450","insdet-cam01_1","activityDetection","2026-04-16T18:39:00.358450","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-00-358450.jpg","FALSE","insdet-cam01_2026-04-16_18-39-00-358450.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_02_421069","insdet-cam01_1","activityDetection","2026-04-16T18:39:02.421069","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-02-421069.jpg","FALSE","insdet-cam01_2026-04-16_18-39-02-421069.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_02_421069","insdet-cam01_1","activityDetection","2026-04-16T18:39:02.421069","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-02-421069.jpg","FALSE","insdet-cam01_2026-04-16_18-39-02-421069.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_02_421069","insdet-cam01_1","activityDetection","2026-04-16T18:39:02.421069","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-02-421069.jpg","FALSE","insdet-cam01_2026-04-16_18-39-02-421069.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_02_421069","insdet-cam01_1","activityDetection","2026-04-16T18:39:02.421069","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-02-421069.jpg","FALSE","insdet-cam01_2026-04-16_18-39-02-421069.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_02_421069","insdet-cam01_1","activityDetection","2026-04-16T18:39:02.421069","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-02-421069.jpg","FALSE","insdet-cam01_2026-04-16_18-39-02-421069.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_04_431796","insdet-cam01_1","activityDetection","2026-04-16T18:39:04.431796","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-04-431796.jpg","FALSE","insdet-cam01_2026-04-16_18-39-04-431796.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_04_431796","insdet-cam01_1","activityDetection","2026-04-16T18:39:04.431796","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-04-431796.jpg","FALSE","insdet-cam01_2026-04-16_18-39-04-431796.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_04_431796","insdet-cam01_1","activityDetection","2026-04-16T18:39:04.431796","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-04-431796.jpg","FALSE","insdet-cam01_2026-04-16_18-39-04-431796.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_04_431796","insdet-cam01_1","activityDetection","2026-04-16T18:39:04.431796","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-04-431796.jpg","FALSE","insdet-cam01_2026-04-16_18-39-04-431796.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_04_431796","insdet-cam01_1","activityDetection","2026-04-16T18:39:04.431796","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-04-431796.jpg","FALSE","insdet-cam01_2026-04-16_18-39-04-431796.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_06_445082","insdet-cam01_1","activityDetection","2026-04-16T18:39:06.445082","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-06-445082.jpg","FALSE","insdet-cam01_2026-04-16_18-39-06-445082.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_39_06_445082","insdet-cam01_1","activityDetection","2026-04-16T18:39:06.445082","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-39-06-445082.jpg","FALSE","insdet-cam01_2026-04-16_18-39-06-445082.jpg","image/jpeg","","","","",""
